accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed
891	0.3522	0.3771	0.1886	0.8369	0.0317	0.6051	34.3750	0.3370	2.6658	119.0000	0.3091	392.0000	0.2658	392.0000	1475.0000
892	0.3730	0.3672	0.1827	0.8475	0.0296	0.6411	33.8750	0.2881	2.4293	111.0000	0.2921	384.0000	0.2590	382.0000	1475.0000
893	0.3918	0.3716	0.1715	0.8958	0.0255	0.6610	33.8750	0.2559	2.6972	101.0000	0.3070	331.0000	0.2217	327.0000	1475.0000
894	0.3626	0.3711	0.1608	0.8716	0.0280	0.6339	33.7500	0.2771	2.6844	103.0000	0.3029	347.0000	0.2041	301.0000	1475.0000
895	0.4052	0.3727	0.1844	0.8559	0.0307	0.6569	34.0000	0.2500	2.6073	112.0000	0.2917	394.0000	0.2400	354.0000	1475.0000
896	0.3904	0.3705	0.1743	0.8566	0.0274	0.6539	34.2500	0.2794	2.4419	101.0000	0.2767	372.0000	0.2624	387.0000	1475.0000
897	0.4406	0.3727	0.1949	0.8567	0.0310	0.6984	34.1250	0.2438	2.7953	103.0000	0.2934	357.0000	0.2285	337.0000	1475.0000
898	0.3307	0.3573	0.1601	0.8841	0.0270	0.6250	34.0000	0.3220	2.5706	107.0000	0.3242	337.0000	0.2305	340.0000	1475.0000
899	0.3872	0.3678	0.1795	0.8481	0.0293	0.6585	34.0000	0.2468	2.8127	109.0000	0.3028	367.0000	0.2244	331.0000	1475.0000
900	0.4084	0.3716	0.1854	0.8605	0.0273	0.6626	33.7500	0.2626	2.7123	103.0000	0.2951	358.0000	0.2427	358.0000	1475.0000
901	0.3751	0.3645	0.1636	0.8851	0.0253	0.5678	34.5000	0.3493	2.8702	112.0000	0.3578	320.0000	0.1932	285.0000	1475.0000
902	0.3542	0.3733	0.1737	0.8505	0.0256	0.6034	34.8750	0.3433	2.6424	122.0000	0.3496	358.0000	0.2332	344.0000	1475.0000
903	0.3929	0.3700	0.1672	0.8596	0.0280	0.6344	34.1250	0.2902	2.5650	110.0000	0.3014	368.0000	0.2244	331.0000	1475.0000
904	0.3302	0.3656	0.1687	0.8415	0.0258	0.6067	34.3750	0.2912	2.4889	109.0000	0.3159	354.0000	0.2136	315.0000	1475.0000
905	0.3373	0.3722	0.1843	0.8495	0.0298	0.6244	34.6250	0.3178	2.8388	112.0000	0.3246	351.0000	0.2271	335.0000	1475.0000
906	0.4024	0.3672	0.1789	0.8643	0.0291	0.6835	34.5000	0.2628	2.5528	103.0000	0.2807	374.0000	0.2441	360.0000	1475.0000
907	0.3562	0.3694	0.1671	0.8830	0.0266	0.6093	34.1250	0.3511	2.7582	102.0000	0.3138	329.0000	0.2271	335.0000	1475.0000
908	0.3784	0.3661	0.1789	0.8606	0.0288	0.6308	34.6250	0.2928	2.7105	106.0000	0.3020	358.0000	0.2319	342.0000	1475.0000
909	0.3672	0.3760	0.1858	0.8441	0.0260	0.6507	34.0000	0.2529	2.8305	110.0000	0.3161	358.0000	0.2359	348.0000	1475.0000
910	0.3400	0.3711	0.1723	0.8541	0.0263	0.6086	35.1250	0.3122	2.7788	116.0000	0.3295	357.0000	0.2298	339.0000	1475.0000
911	0.3898	0.3727	0.1884	0.8498	0.0292	0.6312	34.0000	0.3089	2.7347	109.0000	0.3036	365.0000	0.2556	377.0000	1475.0000
912	0.3716	0.3716	0.1981	0.8631	0.0303	0.6768	34.3750	0.2491	2.6995	103.0000	0.2682	397.0000	0.2617	386.0000	1475.0000
913	0.3330	0.3788	0.1796	0.8478	0.0273	0.5977	33.1250	0.2969	2.8301	118.0000	0.3315	360.0000	0.2434	359.0000	1475.0000
914	0.3561	0.3639	0.1508	0.8565	0.0231	0.6221	34.2500	0.3110	2.6298	100.0000	0.3289	313.0000	0.1959	289.0000	1475.0000
915	0.3884	0.3722	0.1757	0.8612	0.0273	0.6434	34.5000	0.2960	2.6246	106.0000	0.2986	361.0000	0.2420	357.0000	1475.0000
916	0.3180	0.3661	0.1607	0.8800	0.0253	0.6078	33.3750	0.3270	2.5666	101.0000	0.3196	323.0000	0.2190	323.0000	1475.0000
917	0.3637	0.3667	0.1719	0.8514	0.0268	0.6246	34.0000	0.3197	2.6790	105.0000	0.3221	330.0000	0.2197	324.0000	1475.0000
918	0.3747	0.3595	0.1827	0.8474	0.0308	0.6377	34.1250	0.3147	2.5332	106.0000	0.2888	374.0000	0.2556	377.0000	1475.0000
919	0.3163	0.3650	0.1633	0.8607	0.0258	0.6126	34.5000	0.3001	2.4678	108.0000	0.3149	348.0000	0.2319	342.0000	1475.0000
920	0.3444	0.3678	0.1623	0.8442	0.0264	0.6256	34.5000	0.3014	2.4842	104.0000	0.2889	373.0000	0.2576	380.0000	1475.0000
921	0.3354	0.3667	0.1632	0.8616	0.0271	0.6428	34.3750	0.2892	2.7607	105.0000	0.3061	350.0000	0.2068	305.0000	1475.0000
922	0.3470	0.3689	0.1786	0.8737	0.0315	0.6334	34.0000	0.3031	2.5668	102.0000	0.2795	369.0000	0.2536	374.0000	1475.0000
923	0.3383	0.3694	0.1755	0.8667	0.0276	0.6082	34.2500	0.3323	2.6392	120.0000	0.3315	373.0000	0.2386	352.0000	1475.0000
924	0.3608	0.3650	0.1683	0.8546	0.0259	0.6305	34.5000	0.2641	2.8302	105.0000	0.3052	350.0000	0.2197	324.0000	1475.0000
925	0.3404	0.3617	0.1642	0.8569	0.0271	0.6162	34.1250	0.3074	2.6561	103.0000	0.3038	345.0000	0.2129	314.0000	1475.0000
926	0.3266	0.3694	0.1773	0.8681	0.0277	0.6418	34.1250	0.3036	2.4834	105.0000	0.2917	368.0000	0.2454	362.0000	1475.0000
927	0.3998	0.3705	0.1960	0.8571	0.0325	0.6625	34.3750	0.2677	2.6585	115.0000	0.2972	392.0000	0.2502	369.0000	1475.0000
928	0.3547	0.3700	0.1588	0.8695	0.0260	0.6003	34.6250	0.3274	2.7460	103.0000	0.3121	338.0000	0.2136	315.0000	1475.0000
929	0.3686	0.3738	0.1727	0.8695	0.0263	0.6545	34.0000	0.2921	2.7507	99.0000	0.2853	349.0000	0.2420	357.0000	1475.0000
930	0.3444	0.3650	0.1714	0.8622	0.0282	0.6340	34.2500	0.3134	2.6254	104.0000	0.2971	358.0000	0.2244	331.0000	1475.0000
931	0.3291	0.3716	0.1646	0.8622	0.0238	0.6143	34.0000	0.3056	2.8188	112.0000	0.3294	345.0000	0.2169	320.0000	1475.0000
932	0.4102	0.3617	0.1604	0.8692	0.0277	0.6095	34.3750	0.3272	2.8472	102.0000	0.3446	298.0000	0.2041	301.0000	1475.0000
933	0.3137	0.3595	0.1833	0.8553	0.0290	0.5915	34.5000	0.3305	2.5648	106.0000	0.3020	353.0000	0.2197	324.0000	1475.0000
934	0.3841	0.3551	0.1854	0.8645	0.0297	0.6691	33.6250	0.2738	2.5948	100.0000	0.2793	366.0000	0.2359	348.0000	1475.0000
935	0.3409	0.3601	0.1698	0.8571	0.0251	0.5674	34.1250	0.3527	2.3814	119.0000	0.3324	367.0000	0.2400	354.0000	1475.0000
936	0.3672	0.3639	0.1808	0.8531	0.0274	0.6359	33.8750	0.2915	2.5967	110.0000	0.3056	366.0000	0.2454	362.0000	1475.0000
937	0.4077	0.3601	0.1624	0.8651	0.0264	0.6436	34.3750	0.2682	2.5255	105.0000	0.3009	358.0000	0.2258	333.0000	1475.0000
938	0.3203	0.3766	0.1807	0.8709	0.0269	0.6083	34.1250	0.3311	2.7583	111.0000	0.3217	350.0000	0.2244	331.0000	1475.0000
939	0.3299	0.3612	0.1586	0.8753	0.0236	0.5989	34.1250	0.3513	2.7674	102.0000	0.3411	305.0000	0.1953	288.0000	1475.0000
940	0.3610	0.3661	0.1662	0.8540	0.0246	0.6233	33.8750	0.3010	2.7848	104.0000	0.3355	316.0000	0.2142	316.0000	1475.0000
941	0.3234	0.3683	0.1657	0.8666	0.0253	0.6077	34.3750	0.3281	2.6568	108.0000	0.3243	338.0000	0.2054	303.0000	1475.0000
942	0.4055	0.3672	0.1779	0.8727	0.0310	0.6572	34.2500	0.2960	2.6883	103.0000	0.2994	348.0000	0.2088	308.0000	1475.0000
943	0.3435	0.3672	0.1561	0.8552	0.0226	0.6044	34.1250	0.3236	2.5875	107.0000	0.3397	326.0000	0.2169	320.0000	1475.0000
944	0.3650	0.3656	0.1558	0.8899	0.0263	0.6173	34.7500	0.3219	2.7073	106.0000	0.3387	317.0000	0.1946	287.0000	1475.0000
945	0.3625	0.3645	0.1708	0.8685	0.0282	0.6319	33.6250	0.3083	2.8758	97.0000	0.3070	321.0000	0.2075	306.0000	1475.0000
946	0.3420	0.3672	0.1688	0.8651	0.0274	0.6461	34.0000	0.3027	2.5636	100.0000	0.2865	351.0000	0.2237	330.0000	1475.0000
947	0.3346	0.3722	0.1974	0.8445	0.0291	0.6127	34.0000	0.3208	2.6973	119.0000	0.3123	391.0000	0.2732	403.0000	1475.0000
948	0.3829	0.3634	0.1663	0.8562	0.0240	0.6145	34.0000	0.3113	2.6768	110.0000	0.3459	323.0000	0.2014	297.0000	1475.0000
949	0.3489	0.3612	0.1728	0.8913	0.0262	0.6392	34.1250	0.3180	2.6657	103.0000	0.3169	331.0000	0.2373	350.0000	1475.0000
950	0.3853	0.3590	0.1668	0.8570	0.0269	0.6226	34.1250	0.3336	2.5819	107.0000	0.3185	340.0000	0.2319	342.0000	1475.0000
951	0.3952	0.3700	0.1783	0.8726	0.0281	0.6446	33.8750	0.2936	2.5913	102.0000	0.2898	360.0000	0.2488	367.0000	1475.0000
952	0.3087	0.3496	0.1546	0.8766	0.0233	0.6400	33.8750	0.3128	2.5635	100.0000	0.3185	321.0000	0.2081	307.0000	1475.0000
953	0.3087	0.3628	0.1552	0.8623	0.0211	0.5909	34.2500	0.3467	2.6805	110.0000	0.3514	318.0000	0.2122	313.0000	1475.0000
954	0.3520	0.3700	0.1892	0.8460	0.0296	0.6259	34.1250	0.3091	2.8401	109.0000	0.3196	345.0000	0.2332	344.0000	1475.0000
955	0.3667	0.3700	0.1742	0.8691	0.0291	0.6543	34.6250	0.2621	2.6611	97.0000	0.2717	363.0000	0.2441	360.0000	1475.0000
956	0.3700	0.3562	0.1625	0.8900	0.0244	0.6501	33.8750	0.3022	2.7027	95.0000	0.2987	324.0000	0.2258	333.0000	1475.0000
957	0.4192	0.3617	0.1694	0.8768	0.0278	0.6779	34.1250	0.2561	2.7180	98.0000	0.2891	344.0000	0.2068	305.0000	1475.0000
958	0.3447	0.3672	0.1768	0.8664	0.0269	0.6261	34.6250	0.3272	2.6404	106.0000	0.3127	344.0000	0.2149	317.0000	1475.0000
959	0.3892	0.3777	0.1713	0.8505	0.0269	0.6584	33.6250	0.2698	2.5434	105.0000	0.2823	377.0000	0.2420	357.0000	1475.0000
960	0.3817	0.3777	0.1953	0.8610	0.0309	0.6388	34.5000	0.3048	2.7949	114.0000	0.3065	379.0000	0.2414	356.0000	1475.0000
961	0.3320	0.3755	0.1921	0.8708	0.0271	0.5929	34.6250	0.3388	2.6596	114.0000	0.3266	358.0000	0.2549	376.0000	1475.0000
962	0.3976	0.3661	0.1816	0.8476	0.0291	0.6573	34.0000	0.3063	2.6957	102.0000	0.2974	349.0000	0.2183	322.0000	1475.0000
963	0.3798	0.3755	0.2008	0.8646	0.0349	0.6880	34.2500	0.2509	2.7873	105.0000	0.2699	392.0000	0.2454	362.0000	1475.0000
964	0.3436	0.3722	0.1817	0.8494	0.0264	0.6378	33.8750	0.2804	2.7898	109.0000	0.3293	339.0000	0.2258	333.0000	1475.0000
965	0.3594	0.3650	0.1740	0.8391	0.0279	0.6381	34.6250	0.2948	2.5702	112.0000	0.3068	373.0000	0.2414	356.0000	1475.0000
966	0.3826	0.3744	0.1740	0.8629	0.0276	0.6292	33.7500	0.3011	2.7957	99.0000	0.3037	331.0000	0.2224	328.0000	1475.0000
967	0.3971	0.3738	0.1739	0.8754	0.0281	0.6439	33.6250	0.2864	2.6356	97.0000	0.2748	357.0000	0.2325	343.0000	1475.0000
968	0.3488	0.3694	0.1809	0.8725	0.0283	0.6232	33.8750	0.3237	2.5544	110.0000	0.2941	380.0000	0.2556	377.0000	1475.0000
969	0.3251	0.3606	0.1609	0.8701	0.0256	0.6321	34.1250	0.2951	2.7344	106.0000	0.3127	346.0000	0.2169	320.0000	1475.0000
970	0.3553	0.3606	0.1730	0.8684	0.0275	0.6575	33.7500	0.2820	2.6231	100.0000	0.2941	343.0000	0.2285	337.0000	1475.0000
971	0.3793	0.3634	0.1678	0.8673	0.0290	0.6576	34.5000	0.2870	2.7965	100.0000	0.2985	340.0000	0.2332	344.0000	1475.0000
972	0.3795	0.3540	0.1763	0.8512	0.0273	0.6448	33.8750	0.2758	2.5438	107.0000	0.3066	356.0000	0.2244	331.0000	1475.0000
973	0.2855	0.3755	0.1619	0.8703	0.0274	0.6050	34.7500	0.3503	2.6418	110.0000	0.3226	343.0000	0.2271	335.0000	1475.0000
974	0.3687	0.3650	0.1707	0.8626	0.0280	0.6252	34.0000	0.3016	2.5309	107.0000	0.3066	351.0000	0.2197	324.0000	1475.0000
975	0.3393	0.3694	0.1791	0.8426	0.0269	0.6357	33.8750	0.2915	2.6615	120.0000	0.3175	384.0000	0.2644	390.0000	1475.0000
976	0.3675	0.3678	0.1684	0.8701	0.0283	0.6663	34.0000	0.2608	2.6000	97.0000	0.2803	353.0000	0.2203	325.0000	1475.0000
977	0.3694	0.3749	0.1850	0.8780	0.0278	0.6621	34.0000	0.2795	2.6264	101.0000	0.2813	364.0000	0.2414	356.0000	1475.0000
978	0.3463	0.3705	0.1706	0.8573	0.0282	0.6250	33.7500	0.3046	2.6057	104.0000	0.2955	357.0000	0.2373	350.0000	1475.0000
979	0.3732	0.3683	0.1832	0.8543	0.0307	0.6676	34.2500	0.2625	2.6541	112.0000	0.2924	389.0000	0.2332	344.0000	1475.0000
980	0.3752	0.3694	0.1859	0.8664	0.0325	0.6323	34.1250	0.2849	2.6289	109.0000	0.2739	402.0000	0.2393	353.0000	1475.0000
981	0.3830	0.3672	0.1719	0.8728	0.0252	0.6484	34.0000	0.2461	2.8119	101.0000	0.2945	349.0000	0.2163	319.0000	1475.0000
982	0.3505	0.3628	0.1908	0.8596	0.0287	0.6210	34.3750	0.3151	2.7433	113.0000	0.3256	350.0000	0.2271	335.0000	1475.0000
983	0.3888	0.3733	0.1755	0.8541	0.0279	0.6501	34.0000	0.2613	2.7072	99.0000	0.2845	354.0000	0.2339	345.0000	1475.0000
984	0.3960	0.3711	0.1789	0.8573	0.0279	0.6528	34.0000	0.2660	2.6307	103.0000	0.2926	356.0000	0.2386	352.0000	1475.0000
985	0.3421	0.3683	0.1826	0.8686	0.0273	0.6662	34.3750	0.2526	2.6571	103.0000	0.2853	368.0000	0.2373	350.0000	1475.0000
986	0.3684	0.3738	0.1944	0.8585	0.0304	0.6163	34.5000	0.3143	2.6907	117.0000	0.2992	395.0000	0.2542	375.0000	1475.0000
987	0.3817	0.3782	0.1875	0.8671	0.0283	0.6317	34.8750	0.2841	2.8805	111.0000	0.3118	364.0000	0.2325	343.0000	1475.0000
988	0.3787	0.3617	0.1546	0.8763	0.0222	0.6068	34.6250	0.3420	2.7961	103.0000	0.3515	301.0000	0.2095	309.0000	1475.0000
989	0.3471	0.3843	0.1743	0.8722	0.0270	0.6351	34.1250	0.3029	2.6695	111.0000	0.3075	369.0000	0.2420	357.0000	1475.0000
990	0.3477	0.3667	0.1781	0.8837	0.0275	0.6339	34.0000	0.3075	2.5750	95.0000	0.2639	367.0000	0.2441	360.0000	1475.0000
991	0.3921	0.3667	0.1708	0.8783	0.0286	0.6434	34.3750	0.2949	2.6479	99.0000	0.2895	350.0000	0.2407	355.0000	1475.0000
992	0.3755	0.3815	0.1811	0.8649	0.0255	0.6238	34.1250	0.3142	2.8295	109.0000	0.3178	352.0000	0.2386	352.0000	1475.0000
993	0.3650	0.3634	0.1585	0.8692	0.0241	0.6178	33.8750	0.3210	2.6208	110.0000	0.3343	333.0000	0.2020	298.0000	1475.0000
994	0.3648	0.3700	0.1724	0.8520	0.0275	0.6391	33.8750	0.3010	2.5877	105.0000	0.3026	356.0000	0.2319	342.0000	1475.0000
995	0.3667	0.3590	0.1555	0.8705	0.0268	0.6046	35.0000	0.3491	2.6701	108.0000	0.3407	323.0000	0.1993	294.0000	1475.0000
996	0.4434	0.3738	0.1845	0.8733	0.0315	0.6890	33.8750	0.2636	2.6230	105.0000	0.2793	378.0000	0.2481	366.0000	1475.0000
997	0.3847	0.3562	0.1844	0.8613	0.0283	0.6395	33.3750	0.3120	2.5511	111.0000	0.3025	376.0000	0.2386	352.0000	1475.0000
998	0.3542	0.3656	0.1624	0.8757	0.0254	0.6457	33.3750	0.2848	2.5174	105.0000	0.2893	370.0000	0.2529	373.0000	1475.0000
999	0.3575	0.3700	0.1687	0.8644	0.0306	0.5783	34.3750	0.3593	2.6862	112.0000	0.3294	345.0000	0.2203	325.0000	1475.0000
1000	0.3549	0.3694	0.1667	0.8609	0.0275	0.6277	34.3750	0.3110	2.6852	107.0000	0.3075	353.0000	0.2197	324.0000	1475.0000
