accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
474	0.8101	0.8084	0.4751	2.7158	0.3651	0.8801	17.2000	0.0740	4.9279	124.0000	0.1034	1214.0000	0.7102	402.0000	566.0000	0.9703	0.8046
475	0.8179	0.8133	0.4846	2.7886	0.3794	0.8912	17.0000	0.0767	4.8381	122.0000	0.1021	1197.0000	0.6767	383.0000	566.0000	0.9699	0.8111
476	0.8121	0.8059	0.4764	2.9197	0.3523	0.8840	17.3000	0.0802	4.7758	130.0000	0.1092	1195.0000	0.6855	388.0000	566.0000	0.9665	0.7981
477	0.8083	0.8076	0.4757	3.1626	0.3747	0.8917	16.9000	0.0635	4.5185	126.0000	0.1054	1199.0000	0.6678	378.0000	566.0000	0.9600	0.7942
478	0.8051	0.8055	0.4750	2.8526	0.3671	0.8822	17.3000	0.0718	4.9404	126.0000	0.1066	1187.0000	0.6820	386.0000	566.0000	0.9671	0.8072
479	0.8199	0.8026	0.4807	2.9184	0.3804	0.8884	17.3000	0.0799	4.8136	126.0000	0.1030	1225.0000	0.7014	397.0000	566.0000	0.9657	0.7956
480	0.8325	0.8096	0.4787	2.7526	0.3740	0.8860	17.2000	0.0691	4.7091	127.0000	0.1086	1176.0000	0.6378	361.0000	566.0000	0.9651	0.7976
481	0.8194	0.8059	0.4797	3.2007	0.3456	0.8772	17.2000	0.0748	4.8363	132.0000	0.1101	1201.0000	0.6908	391.0000	566.0000	0.9725	0.7975
482	0.7983	0.8092	0.4810	3.3907	0.3632	0.8714	17.1000	0.0878	4.8797	134.0000	0.1081	1244.0000	0.7049	399.0000	566.0000	0.9662	0.7858
483	0.8099	0.8072	0.4778	2.9465	0.3556	0.8737	17.2000	0.0795	4.7758	127.0000	0.1056	1214.0000	0.7014	397.0000	566.0000	0.9638	0.7990
484	0.8297	0.8043	0.4777	3.0153	0.3544	0.8846	17.2000	0.0738	4.7638	130.0000	0.1104	1180.0000	0.6731	381.0000	566.0000	0.9653	0.8023
485	0.8312	0.8101	0.4802	2.8304	0.3798	0.8835	17.1000	0.0615	4.7531	124.0000	0.0985	1262.0000	0.7155	405.0000	566.0000	0.9715	0.7948
486	0.8301	0.8055	0.4754	3.1248	0.3657	0.8807	17.2000	0.0621	4.9693	131.0000	0.1131	1170.0000	0.6325	358.0000	566.0000	0.9692	0.8066
487	0.8220	0.8059	0.4826	3.0140	0.3749	0.8824	17.3000	0.0677	4.7135	131.0000	0.1082	1214.0000	0.6784	384.0000	566.0000	0.9621	0.7986
488	0.8011	0.8063	0.4738	2.7215	0.3580	0.8781	17.3000	0.0782	4.9922	128.0000	0.1052	1221.0000	0.6837	387.0000	566.0000	0.9697	0.7991
489	0.8255	0.8084	0.4785	2.8186	0.3644	0.8810	17.2000	0.0757	4.8733	128.0000	0.1078	1191.0000	0.6555	371.0000	566.0000	0.9656	0.8129
490	0.8190	0.8101	0.4793	2.9161	0.3870	0.8938	17.1000	0.0701	4.8143	121.0000	0.1008	1204.0000	0.6661	377.0000	566.0000	0.9718	0.8180
491	0.8286	0.8084	0.4732	3.1839	0.3631	0.8817	17.2000	0.0653	4.7595	124.0000	0.1045	1191.0000	0.6979	395.0000	566.0000	0.9681	0.8117
492	0.8183	0.8109	0.4780	2.8827	0.3559	0.8754	17.3000	0.0729	4.7901	131.0000	0.1083	1219.0000	0.7155	405.0000	566.0000	0.9680	0.7986
493	0.8054	0.8162	0.4778	3.3253	0.3739	0.8758	17.2000	0.0814	4.7136	138.0000	0.1117	1242.0000	0.6908	391.0000	566.0000	0.9622	0.8044
494	0.7817	0.8014	0.4759	2.9774	0.3436	0.8804	17.3000	0.0758	4.6530	129.0000	0.1045	1238.0000	0.7332	415.0000	566.0000	0.9717	0.8073
495	0.8097	0.8047	0.4739	3.1778	0.3428	0.8732	17.2000	0.0824	4.6336	137.0000	0.1171	1181.0000	0.6943	393.0000	566.0000	0.9627	0.7973
496	0.8113	0.8121	0.4805	3.1500	0.3676	0.8728	17.3000	0.0783	4.9014	137.0000	0.1159	1187.0000	0.6449	365.0000	566.0000	0.9511	0.8018
497	0.8139	0.8150	0.4835	3.0949	0.3749	0.8883	17.3000	0.0720	4.9717	125.0000	0.1025	1222.0000	0.6873	389.0000	566.0000	0.9673	0.8014
498	0.8220	0.8076	0.4736	2.9565	0.3437	0.8851	17.1000	0.0659	4.8136	124.0000	0.1042	1195.0000	0.6731	381.0000	566.0000	0.9649	0.8058
499	0.8171	0.8125	0.4809	3.0558	0.3881	0.8902	17.1000	0.0698	4.7584	120.0000	0.1005	1200.0000	0.6873	389.0000	566.0000	0.9692	0.7978
500	0.8258	0.8022	0.4776	2.9549	0.3566	0.8806	17.3000	0.0656	4.9191	125.0000	0.1076	1175.0000	0.6767	383.0000	566.0000	0.9719	0.7939
501	0.7976	0.8043	0.4706	2.9684	0.3546	0.8703	17.3000	0.0735	4.7949	130.0000	0.1057	1234.0000	0.6890	390.0000	566.0000	0.9652	0.7899
502	0.8226	0.8076	0.4758	3.0568	0.3572	0.8719	17.2000	0.0797	4.7419	137.0000	0.1133	1215.0000	0.7049	399.0000	566.0000	0.9605	0.7968
503	0.8078	0.8117	0.4822	3.0236	0.3622	0.8853	17.1000	0.0604	4.9869	129.0000	0.1097	1184.0000	0.6749	382.0000	566.0000	0.9645	0.8053
504	0.8059	0.8154	0.4802	3.1582	0.3708	0.8750	17.3000	0.0789	4.9721	133.0000	0.1134	1176.0000	0.6325	358.0000	566.0000	0.9592	0.8010
505	0.8380	0.8133	0.4748	2.7662	0.3658	0.8955	17.1000	0.0561	4.8583	116.0000	0.0981	1185.0000	0.6731	381.0000	566.0000	0.9713	0.8063
506	0.8380	0.8080	0.4814	2.8700	0.3706	0.8887	17.1000	0.0586	4.9000	131.0000	0.1081	1223.0000	0.6890	390.0000	566.0000	0.9624	0.8021
507	0.8176	0.8105	0.4798	3.0170	0.3738	0.8939	17.1000	0.0710	4.7480	128.0000	0.1093	1174.0000	0.6731	381.0000	566.0000	0.9668	0.8095
508	0.7964	0.8092	0.4781	3.0017	0.3639	0.8800	17.3000	0.0932	4.7578	133.0000	0.1113	1201.0000	0.6784	384.0000	566.0000	0.9659	0.7955
509	0.8188	0.8129	0.4842	2.9304	0.3761	0.8876	17.3000	0.0701	4.8560	126.0000	0.1037	1222.0000	0.6625	375.0000	566.0000	0.9697	0.7922
510	0.8194	0.8146	0.4851	2.9233	0.3610	0.8834	17.1000	0.0649	4.9318	127.0000	0.1053	1212.0000	0.6731	381.0000	566.0000	0.9629	0.7991
511	0.8131	0.8068	0.4781	3.0497	0.3636	0.8792	17.3000	0.0819	4.8317	129.0000	0.1062	1227.0000	0.7244	410.0000	566.0000	0.9658	0.7992
512	0.8171	0.8117	0.4768	3.0765	0.3714	0.8762	17.0000	0.0812	4.8211	128.0000	0.1084	1189.0000	0.6519	369.0000	566.0000	0.9680	0.7994
513	0.8056	0.8133	0.4760	3.0912	0.3823	0.8727	17.3000	0.0870	4.6907	134.0000	0.1145	1173.0000	0.6625	375.0000	566.0000	0.9565	0.8040
514	0.8269	0.8080	0.4798	2.8470	0.3674	0.8961	17.2000	0.0679	4.9838	119.0000	0.1022	1170.0000	0.6537	370.0000	566.0000	0.9718	0.8046
515	0.8218	0.8076	0.4795	2.9033	0.3734	0.8887	17.1000	0.0665	4.9493	118.0000	0.0994	1199.0000	0.6625	375.0000	566.0000	0.9758	0.8072
516	0.8029	0.8096	0.4806	3.0306	0.3751	0.8815	17.3000	0.0734	4.9532	131.0000	0.1093	1208.0000	0.6802	385.0000	566.0000	0.9627	0.8037
517	0.8294	0.8063	0.4769	3.0049	0.3550	0.8935	17.0000	0.0518	4.8442	125.0000	0.1032	1217.0000	0.6802	385.0000	566.0000	0.9745	0.8096
518	0.8202	0.8018	0.4760	3.0133	0.3608	0.8803	17.1000	0.0851	4.7475	130.0000	0.1089	1202.0000	0.7208	408.0000	566.0000	0.9634	0.7910
519	0.8156	0.8068	0.4768	2.9714	0.3771	0.8796	17.2000	0.0813	4.8965	126.0000	0.1095	1153.0000	0.6484	367.0000	566.0000	0.9644	0.8047
520	0.8042	0.8072	0.4711	3.1015	0.3703	0.8703	17.1000	0.0791	4.7563	130.0000	0.1083	1202.0000	0.6961	394.0000	566.0000	0.9667	0.7951
521	0.8042	0.8022	0.4754	2.9212	0.3707	0.8785	17.2000	0.0778	4.7795	133.0000	0.1130	1193.0000	0.6731	381.0000	566.0000	0.9581	0.7951
522	0.8120	0.8039	0.4800	2.9043	0.3688	0.8830	17.0000	0.0921	4.8892	121.0000	0.1045	1160.0000	0.6537	370.0000	566.0000	0.9647	0.8107
523	0.8327	0.8105	0.4746	3.2513	0.3697	0.8803	17.3000	0.0742	4.9658	133.0000	0.1122	1190.0000	0.6714	380.0000	566.0000	0.9630	0.7944
524	0.8439	0.8055	0.4782	2.7236	0.3798	0.8852	17.2000	0.0689	4.8384	125.0000	0.1093	1147.0000	0.6343	359.0000	566.0000	0.9651	0.8059
525	0.8225	0.8138	0.4792	2.8475	0.3701	0.8812	17.2000	0.0672	4.8605	124.0000	0.1024	1213.0000	0.6837	387.0000	566.0000	0.9646	0.8035
526	0.8164	0.8101	0.4771	2.9742	0.3636	0.8885	17.1000	0.0670	4.9137	117.0000	0.1009	1164.0000	0.6555	371.0000	566.0000	0.9794	0.8071
527	0.8105	0.8051	0.4798	2.9742	0.3636	0.8836	17.3000	0.0801	4.9008	127.0000	0.1064	1200.0000	0.6943	393.0000	566.0000	0.9717	0.8048
528	0.8089	0.8055	0.4756	2.9614	0.3569	0.8815	17.3000	0.0760	4.8796	128.0000	0.1100	1166.0000	0.6749	382.0000	566.0000	0.9640	0.7948
529	0.8242	0.8043	0.4789	2.6647	0.3663	0.8790	17.3000	0.0690	4.9086	124.0000	0.1059	1181.0000	0.6767	383.0000	566.0000	0.9746	0.8081
530	0.8131	0.8055	0.4776	3.0757	0.3666	0.8734	17.3000	0.0796	4.8880	132.0000	0.1087	1216.0000	0.6943	393.0000	566.0000	0.9638	0.7969
531	0.8219	0.8076	0.4769	3.2961	0.3623	0.8745	17.0000	0.0796	4.8016	130.0000	0.1096	1192.0000	0.6590	373.0000	566.0000	0.9639	0.8000
532	0.8178	0.8080	0.4817	3.1448	0.3558	0.8815	17.1000	0.0616	4.7388	137.0000	0.1104	1243.0000	0.7102	402.0000	566.0000	0.9646	0.7928
533	0.8125	0.8035	0.4751	2.9025	0.3561	0.8883	17.3000	0.0734	4.9114	126.0000	0.1070	1180.0000	0.6979	395.0000	566.0000	0.9661	0.8074
534	0.8154	0.8072	0.4809	2.7204	0.3506	0.8774	17.2000	0.0709	4.7186	122.0000	0.1032	1184.0000	0.7032	398.0000	566.0000	0.9671	0.8124
535	0.8220	0.8121	0.4810	2.9754	0.3688	0.8747	17.2000	0.0740	4.8347	132.0000	0.1122	1181.0000	0.6625	375.0000	566.0000	0.9619	0.8005
536	0.8023	0.8187	0.4821	3.1147	0.3819	0.8770	17.2000	0.0795	4.7000	135.0000	0.1099	1238.0000	0.6890	390.0000	566.0000	0.9620	0.7989
537	0.8052	0.8043	0.4756	3.1861	0.3241	0.8783	17.2000	0.0796	4.8016	130.0000	0.1120	1166.0000	0.6767	383.0000	566.0000	0.9648	0.8128
538	0.7940	0.8109	0.4830	2.5970	0.3867	0.8839	17.3000	0.0723	4.8088	121.0000	0.1005	1211.0000	0.6837	387.0000	566.0000	0.9727	0.8022
539	0.8221	0.8088	0.4825	2.9798	0.3472	0.8819	17.2000	0.0679	4.9549	126.0000	0.1062	1190.0000	0.6661	377.0000	566.0000	0.9723	0.7998
540	0.8369	0.8080	0.4819	3.2268	0.3556	0.8759	17.3000	0.0814	4.7405	132.0000	0.1076	1230.0000	0.6943	393.0000	566.0000	0.9675	0.7978
541	0.7892	0.8101	0.4834	3.0685	0.3854	0.8776	17.1000	0.0798	4.7723	124.0000	0.1028	1211.0000	0.6749	382.0000	566.0000	0.9736	0.7989
542	0.7968	0.8063	0.4766	2.8306	0.3521	0.8806	17.3000	0.0865	4.9319	129.0000	0.1104	1175.0000	0.6749	382.0000	566.0000	0.9711	0.7992
543	0.8136	0.8018	0.4772	2.7560	0.3446	0.8862	17.2000	0.0505	4.5862	118.0000	0.0983	1205.0000	0.7173	406.0000	566.0000	0.9718	0.8135
544	0.8107	0.8158	0.4811	3.1595	0.3723	0.8786	17.2000	0.0812	4.8713	129.0000	0.1071	1210.0000	0.6590	373.0000	566.0000	0.9645	0.7950
545	0.8296	0.8055	0.4808	2.8787	0.3583	0.8850	17.0000	0.0604	4.8291	124.0000	0.1008	1237.0000	0.6926	392.0000	566.0000	0.9741	0.7992
546	0.8098	0.8063	0.4795	3.0050	0.3519	0.8738	17.3000	0.0819	4.8718	127.0000	0.1063	1201.0000	0.6890	390.0000	566.0000	0.9742	0.7902
547	0.8211	0.8088	0.4804	3.1560	0.3752	0.8762	17.2000	0.0759	4.8947	132.0000	0.1092	1218.0000	0.6378	361.0000	566.0000	0.9622	0.8048
548	0.8201	0.8088	0.4783	2.9027	0.3771	0.8811	17.1000	0.0696	4.8242	124.0000	0.1046	1192.0000	0.6431	364.0000	566.0000	0.9698	0.8027
549	0.8020	0.8047	0.4760	3.1588	0.3616	0.8686	17.2000	0.0955	4.8892	137.0000	0.1137	1209.0000	0.7014	397.0000	566.0000	0.9628	0.7915
550	0.8157	0.8014	0.4721	2.7687	0.3620	0.8862	17.2000	0.0602	4.7410	121.0000	0.1032	1176.0000	0.6890	390.0000	566.0000	0.9736	0.8138
551	0.8170	0.8035	0.4786	2.9211	0.3580	0.8869	17.2000	0.0751	4.9153	122.0000	0.1038	1179.0000	0.6678	378.0000	566.0000	0.9669	0.8057
552	0.8162	0.8039	0.4738	3.1719	0.3586	0.8715	17.2000	0.0769	4.7399	131.0000	0.1111	1181.0000	0.6590	373.0000	566.0000	0.9653	0.8093
553	0.8272	0.8039	0.4792	2.6698	0.3612	0.8967	17.2000	0.0577	4.8307	117.0000	0.1003	1169.0000	0.6678	378.0000	566.0000	0.9718	0.8086
554	0.8185	0.8068	0.4741	2.9751	0.3807	0.8877	17.1000	0.0665	4.8824	120.0000	0.1033	1165.0000	0.6608	374.0000	566.0000	0.9725	0.8078
555	0.8289	0.8051	0.4779	2.9187	0.3551	0.8857	17.2000	0.0620	4.8075	125.0000	0.1020	1230.0000	0.7067	400.0000	566.0000	0.9740	0.7975
556	0.8067	0.8055	0.4758	2.9117	0.3491	0.8802	17.3000	0.0843	4.9162	129.0000	0.1089	1189.0000	0.6749	382.0000	566.0000	0.9689	0.8037
557	0.7951	0.8138	0.4870	3.2107	0.3796	0.8811	17.2000	0.0859	4.7254	132.0000	0.1078	1229.0000	0.6820	386.0000	566.0000	0.9650	0.7962
558	0.7905	0.8059	0.4818	2.9185	0.3887	0.8909	17.0000	0.0806	4.7426	126.0000	0.1052	1203.0000	0.6590	373.0000	566.0000	0.9584	0.8053
559	0.8193	0.8125	0.4855	2.9661	0.3724	0.8885	17.2000	0.0679	4.8808	132.0000	0.1097	1208.0000	0.6519	369.0000	566.0000	0.9644	0.7995
560	0.8232	0.8051	0.4753	3.1654	0.3497	0.8822	17.3000	0.0699	4.7211	128.0000	0.1122	1143.0000	0.6714	380.0000	566.0000	0.9606	0.7981
561	0.8167	0.8022	0.4720	3.0017	0.3698	0.8773	17.3000	0.0787	4.9137	127.0000	0.1093	1165.0000	0.6555	371.0000	566.0000	0.9631	0.8016
562	0.8285	0.8047	0.4786	3.0459	0.3752	0.8847	17.3000	0.0628	4.9670	129.0000	0.1079	1197.0000	0.6431	364.0000	566.0000	0.9674	0.7986
563	0.8140	0.8105	0.4734	3.1708	0.3557	0.8765	17.3000	0.0694	4.7361	130.0000	0.1102	1183.0000	0.6696	379.0000	566.0000	0.9628	0.8119
564	0.8259	0.8084	0.4797	3.0168	0.3682	0.8872	17.2000	0.0718	4.9766	125.0000	0.1053	1189.0000	0.6802	385.0000	566.0000	0.9655	0.8041
565	0.8096	0.8088	0.4819	2.7475	0.3830	0.8855	17.2000	0.0671	4.7943	120.0000	0.0984	1224.0000	0.6873	389.0000	566.0000	0.9730	0.8059
566	0.8003	0.8026	0.4768	3.0143	0.3513	0.8838	17.3000	0.0805	4.7107	127.0000	0.1072	1190.0000	0.6961	394.0000	566.0000	0.9697	0.8016
567	0.8298	0.8063	0.4745	3.0503	0.3629	0.8836	17.1000	0.0684	4.7161	128.0000	0.1093	1173.0000	0.6784	384.0000	566.0000	0.9659	0.8049
568	0.8127	0.8047	0.4641	2.7275	0.3574	0.8826	17.2000	0.0662	4.7692	118.0000	0.1027	1156.0000	0.6661	377.0000	566.0000	0.9740	0.8057
569	0.8097	0.8043	0.4743	2.9715	0.3732	0.8777	17.1000	0.0733	4.9433	126.0000	0.1062	1193.0000	0.6855	388.0000	566.0000	0.9690	0.8035
570	0.8084	0.8142	0.4841	3.2017	0.3629	0.8816	17.2000	0.0810	4.7110	133.0000	0.1108	1210.0000	0.6908	391.0000	566.0000	0.9579	0.8085
571	0.8305	0.8068	0.4792	3.0256	0.3725	0.8944	17.3000	0.0627	4.6601	124.0000	0.1002	1248.0000	0.7226	409.0000	566.0000	0.9768	0.8061
572	0.8068	0.8117	0.4803	3.0903	0.3703	0.8826	17.3000	0.0689	4.9753	129.0000	0.1119	1163.0000	0.6449	365.0000	566.0000	0.9622	0.8119
573	0.8318	0.8002	0.4697	3.0067	0.3571	0.8684	17.3000	0.0716	4.7912	131.0000	0.1105	1190.0000	0.6855	388.0000	566.0000	0.9647	0.7998
574	0.8014	0.8080	0.4743	2.9724	0.3467	0.8775	17.2000	0.0699	4.9003	131.0000	0.1132	1160.0000	0.6731	381.0000	566.0000	0.9621	0.8072
575	0.8215	0.8088	0.4752	3.1458	0.3495	0.8834	17.1000	0.0707	4.6919	127.0000	0.1056	1207.0000	0.6996	396.0000	566.0000	0.9768	0.7932
576	0.8115	0.8006	0.4708	3.0664	0.3404	0.8815	17.0000	0.0826	5.0674	125.0000	0.1069	1175.0000	0.6820	386.0000	566.0000	0.9651	0.8082
577	0.8002	0.8080	0.4728	2.9894	0.3694	0.8878	17.3000	0.0739	4.8333	128.0000	0.1048	1223.0000	0.6572	372.0000	566.0000	0.9657	0.8039
578	0.7979	0.8006	0.4761	2.9720	0.3630	0.8911	17.1000	0.0834	4.8979	125.0000	0.1063	1180.0000	0.6749	382.0000	566.0000	0.9712	0.7998
579	0.8106	0.8072	0.4783	2.8773	0.3636	0.8858	17.1000	0.0666	4.8035	126.0000	0.1026	1239.0000	0.7014	397.0000	566.0000	0.9669	0.7971
580	0.7980	0.8084	0.4751	2.9199	0.3762	0.8766	17.2000	0.0784	4.9267	127.0000	0.1074	1186.0000	0.6749	382.0000	566.0000	0.9604	0.8045
581	0.8192	0.8068	0.4799	2.9659	0.3578	0.8869	17.2000	0.0739	4.9597	127.0000	0.1065	1202.0000	0.7014	397.0000	566.0000	0.9709	0.8055
582	0.8136	0.8121	0.4818	3.3322	0.3712	0.8877	17.1000	0.0694	4.9593	129.0000	0.1084	1192.0000	0.6519	369.0000	566.0000	0.9681	0.8030
583	0.8230	0.8117	0.4777	2.9024	0.3673	0.8855	17.3000	0.0683	4.8945	123.0000	0.1022	1209.0000	0.6696	379.0000	566.0000	0.9752	0.7992
584	0.8243	0.8096	0.4791	2.9917	0.3709	0.8869	17.2000	0.0783	4.5391	124.0000	0.1033	1205.0000	0.6784	384.0000	566.0000	0.9668	0.8189
585	0.7927	0.8063	0.4776	2.8017	0.3525	0.8779	17.1000	0.0747	4.8579	124.0000	0.1067	1165.0000	0.6466	366.0000	566.0000	0.9725	0.8018
586	0.8112	0.8047	0.4775	3.1266	0.3538	0.8798	17.2000	0.0766	4.9326	133.0000	0.1134	1177.0000	0.6555	371.0000	566.0000	0.9626	0.8009
587	0.8121	0.8092	0.4769	2.9966	0.3580	0.8798	17.3000	0.0815	5.0161	125.0000	0.1058	1186.0000	0.6590	373.0000	566.0000	0.9646	0.8082
588	0.8146	0.8039	0.4822	3.0017	0.3631	0.8855	17.2000	0.0646	4.7688	124.0000	0.1031	1209.0000	0.7032	398.0000	566.0000	0.9669	0.7961
589	0.8219	0.8113	0.4792	2.9525	0.3764	0.8848	17.2000	0.0671	4.7108	126.0000	0.1017	1241.0000	0.7208	408.0000	566.0000	0.9702	0.8030
590	0.7958	0.8063	0.4744	2.8225	0.3738	0.8784	17.1000	0.0716	4.8740	126.0000	0.1078	1172.0000	0.6873	389.0000	566.0000	0.9684	0.8049
591	0.8306	0.8117	0.4818	3.1652	0.3728	0.8852	17.0000	0.0574	4.9022	127.0000	0.1084	1174.0000	0.6502	368.0000	566.0000	0.9659	0.8106
592	0.8244	0.8080	0.4808	3.1212	0.3700	0.8828	17.2000	0.0729	4.7990	128.0000	0.1053	1229.0000	0.6943	393.0000	566.0000	0.9650	0.7987
593	0.8187	0.8162	0.4849	2.8309	0.3737	0.8817	17.3000	0.0745	4.7990	129.0000	0.1067	1212.0000	0.7032	398.0000	566.0000	0.9719	0.8098
594	0.8148	0.8154	0.4806	2.7910	0.3680	0.8904	17.2000	0.0628	4.9731	124.0000	0.1059	1177.0000	0.6572	372.0000	566.0000	0.9686	0.8082
595	0.8263	0.8096	0.4772	2.9132	0.3460	0.8841	17.2000	0.0676	4.8889	127.0000	0.1056	1210.0000	0.6996	396.0000	566.0000	0.9653	0.8130
596	0.8090	0.8068	0.4747	3.1073	0.3115	0.8730	17.1000	0.0804	4.8571	134.0000	0.1150	1174.0000	0.6555	371.0000	566.0000	0.9668	0.8047
597	0.7985	0.8101	0.4763	2.9344	0.3470	0.8810	17.2000	0.0721	4.7537	126.0000	0.1037	1220.0000	0.7173	406.0000	566.0000	0.9697	0.7986
598	0.8412	0.8096	0.4746	2.9570	0.3605	0.8895	17.2000	0.0484	4.8937	126.0000	0.1067	1186.0000	0.6979	395.0000	566.0000	0.9663	0.8014
599	0.8068	0.8171	0.4816	3.1385	0.3647	0.8842	17.2000	0.0795	4.8237	128.0000	0.1057	1213.0000	0.6714	380.0000	566.0000	0.9687	0.7994
600	0.8174	0.8084	0.4779	2.7841	0.3782	0.8919	17.2000	0.0739	5.0322	122.0000	0.1039	1181.0000	0.6590	373.0000	566.0000	0.9729	0.8087
601	0.8267	0.8171	0.4849	3.0541	0.3783	0.8817	17.3000	0.0660	5.0847	131.0000	0.1077	1219.0000	0.6466	366.0000	566.0000	0.9729	0.7965
602	0.8145	0.8018	0.4694	2.8340	0.3509	0.8807	17.0000	0.0748	4.7658	123.0000	0.1052	1175.0000	0.6714	380.0000	566.0000	0.9694	0.8080
603	0.8219	0.8047	0.4764	2.9864	0.3728	0.8820	17.1000	0.0690	4.8795	129.0000	0.1108	1175.0000	0.6449	365.0000	566.0000	0.9609	0.8027
604	0.8122	0.8092	0.4792	3.1262	0.3615	0.8825	17.1000	0.0678	4.9565	130.0000	0.1056	1236.0000	0.6908	391.0000	566.0000	0.9701	0.7956
605	0.8034	0.8092	0.4777	2.7588	0.3845	0.8954	17.2000	0.0819	4.8469	125.0000	0.1043	1215.0000	0.6926	392.0000	566.0000	0.9687	0.8063
606	0.8102	0.8068	0.4719	3.0875	0.3659	0.8817	17.0000	0.0744	4.7684	134.0000	0.1105	1223.0000	0.6943	393.0000	566.0000	0.9648	0.8021
607	0.8044	0.8101	0.4825	2.9449	0.3818	0.8890	17.2000	0.0718	4.9704	123.0000	0.1049	1180.0000	0.6572	372.0000	566.0000	0.9661	0.8044
608	0.8261	0.8125	0.4799	3.1548	0.3622	0.8741	17.2000	0.0680	4.8355	131.0000	0.1118	1176.0000	0.6661	377.0000	566.0000	0.9677	0.8052
609	0.8185	0.8109	0.4853	3.0934	0.3671	0.8816	17.0000	0.0719	4.9500	134.0000	0.1121	1199.0000	0.6714	380.0000	566.0000	0.9625	0.8027
610	0.7905	0.8035	0.4763	3.1463	0.3635	0.8733	17.3000	0.0877	4.8342	134.0000	0.1117	1203.0000	0.7138	404.0000	566.0000	0.9609	0.7987
611	0.8243	0.8121	0.4790	2.8418	0.3613	0.8914	17.2000	0.0642	4.9119	123.0000	0.1045	1182.0000	0.6820	386.0000	566.0000	0.9755	0.8001
612	0.8125	0.8047	0.4772	3.0216	0.3546	0.8789	17.2000	0.0819	4.9639	130.0000	0.1089	1202.0000	0.6855	388.0000	566.0000	0.9684	0.7886
613	0.8041	0.8109	0.4854	2.9966	0.3837	0.8942	17.1000	0.0706	4.9218	122.0000	0.1048	1167.0000	0.6555	371.0000	566.0000	0.9649	0.8067
614	0.8085	0.8113	0.4788	2.9808	0.3836	0.8748	17.3000	0.0826	4.7592	130.0000	0.1097	1200.0000	0.6749	382.0000	566.0000	0.9692	0.8036
615	0.8212	0.8035	0.4731	2.9983	0.3593	0.8818	17.0000	0.0763	4.8455	129.0000	0.1095	1187.0000	0.6749	382.0000	566.0000	0.9596	0.7986
616	0.8238	0.8150	0.4823	3.2986	0.3566	0.8791	17.2000	0.0573	4.8505	134.0000	0.1092	1229.0000	0.6855	388.0000	566.0000	0.9658	0.7906
617	0.8287	0.8113	0.4821	3.0963	0.3716	0.8899	17.1000	0.0762	4.7455	126.0000	0.1018	1246.0000	0.6873	389.0000	566.0000	0.9711	0.7951
618	0.8208	0.8129	0.4809	2.8434	0.3634	0.8754	17.3000	0.0647	4.7456	130.0000	0.1079	1207.0000	0.7014	397.0000	566.0000	0.9760	0.8017
619	0.8075	0.8092	0.4796	2.9877	0.3446	0.8778	17.3000	0.0740	4.8970	137.0000	0.1128	1221.0000	0.7032	398.0000	566.0000	0.9640	0.8067
620	0.8037	0.8125	0.4817	3.1599	0.3843	0.8840	17.3000	0.0725	4.9453	134.0000	0.1113	1207.0000	0.6784	384.0000	566.0000	0.9669	0.8011
621	0.8203	0.8030	0.4761	3.0199	0.3654	0.8885	17.3000	0.0771	4.8681	127.0000	0.1062	1205.0000	0.6696	379.0000	566.0000	0.9635	0.8071
622	0.8220	0.8133	0.4804	3.0455	0.3677	0.8811	17.3000	0.0698	4.6599	130.0000	0.1078	1209.0000	0.7014	397.0000	566.0000	0.9694	0.7957
623	0.8315	0.8092	0.4748	3.0664	0.3664	0.8857	17.3000	0.0656	4.8022	122.0000	0.1057	1175.0000	0.6519	369.0000	566.0000	0.9702	0.8020
624	0.8191	0.8129	0.4743	2.7305	0.3770	0.8769	17.1000	0.0704	4.8038	124.0000	0.1064	1169.0000	0.6572	372.0000	566.0000	0.9692	0.8111
625	0.8303	0.8022	0.4731	2.9815	0.3771	0.8940	17.2000	0.0672	4.7191	123.0000	0.1039	1187.0000	0.6855	388.0000	566.0000	0.9621	0.8046
626	0.8280	0.8096	0.4825	2.9500	0.3649	0.8843	17.2000	0.0626	4.8076	130.0000	0.1053	1241.0000	0.6979	395.0000	566.0000	0.9742	0.7989
627	0.8156	0.8063	0.4792	2.9934	0.3635	0.8739	17.1000	0.0668	4.7665	131.0000	0.1078	1221.0000	0.6961	394.0000	566.0000	0.9623	0.7885
628	0.8167	0.8059	0.4762	2.8859	0.3474	0.8829	17.2000	0.0652	4.8438	126.0000	0.1022	1236.0000	0.7014	397.0000	566.0000	0.9749	0.7931
629	0.8296	0.8076	0.4750	2.9045	0.3682	0.8904	17.2000	0.0656	4.8282	123.0000	0.0990	1246.0000	0.6890	390.0000	566.0000	0.9735	0.7932
630	0.8094	0.8117	0.4748	2.9250	0.3608	0.8848	17.2000	0.0706	4.8090	133.0000	0.1118	1200.0000	0.6661	377.0000	566.0000	0.9650	0.8035
631	0.8176	0.8105	0.4795	3.2132	0.3541	0.8855	17.2000	0.0628	4.8532	119.0000	0.1009	1182.0000	0.6378	361.0000	566.0000	0.9712	0.8019
