accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
211	0.5420	0.3192	0.3311	0.7892	0.0271	0.7307	33.5000	0.2030	634.0000	135.0000	0.2129	655.0000
212	0.5396	0.3172	0.3426	0.7822	0.0318	0.7434	32.0000	0.1908	640.0000	140.0000	0.2188	664.0000
213	0.5567	0.3182	0.3161	0.7766	0.0284	0.7295	33.7000	0.1975	637.0000	146.0000	0.2292	672.0000
214	0.5158	0.3177	0.3401	0.7654	0.0308	0.7443	33.4000	0.1921	664.0000	146.0000	0.2199	697.0000
215	0.4700	0.3182	0.3349	0.7810	0.0251	0.7165	32.8000	0.1977	638.0000	148.0000	0.2320	679.0000
216	0.5730	0.3202	0.3464	0.7789	0.0275	0.7454	33.3000	0.1977	609.0000	131.0000	0.2151	646.0000
217	0.5133	0.3202	0.3309	0.7968	0.0271	0.7342	32.7000	0.1869	627.0000	134.0000	0.2137	664.0000
218	0.4892	0.3182	0.3267	0.7865	0.0267	0.7212	32.3000	0.2008	611.0000	146.0000	0.2390	651.0000
219	0.5233	0.3177	0.3304	0.7739	0.0319	0.7195	32.9000	0.2113	648.0000	147.0000	0.2269	667.0000
220	0.5351	0.3187	0.3449	0.7774	0.0306	0.7407	32.2000	0.1898	639.0000	138.0000	0.2160	665.0000
